Label,area_0,area_1,area_2,area_3,area_4,area_5,area_6,area_7,area_8,area_9,area_10,area_11,area_12,area_13,area_14,area_15,area_16,area_17,area_18,area_19,area_20,area_21,area_22,area_23,area_24,area_25,area_26,area_27,area_28,area_29,area_30,area_31,area_32,area_33,area_34,area_35,area_36,area_37,area_38,area_39,area_40,area_41,area_42,area_43,area_44,area_45,area_46,area_47,area_48,area_49,area_50,area_51,area_52,area_53,area_54,area_55,area_56,area_57,area_58,area_59,area_60,area_61,area_62,area_63,area_64,area_65,area_66,area_67,area_68,area_69,area_70,area_71,area_72,area_73,area_74,area_75,area_76,area_77,area_78,area_79,area_80,area_81,area_82,area_83,area_84,area_85,area_86,area_87,area_88,area_89,area_90,area_91,area_92,area_93,area_94,area_95,area_96,area_97,area_98,area_99,area_100,area_101,area_102,area_103,area_104,area_105,area_106,area_107,area_108,area_109,area_110,area_111
corona,67503.92581,1.006304703,0.579151446,0.002536847,-1.212442486,90429.58542,16.03233435,2.037110877,0.502374445,1.005052115,-0.184099139,2.221210016,1.161062252,1.49E-05,4.241077051,6.32E-05,0.01735397,-0.160158872,47.85609494,20.20240144,16.03233435,0.273514324,0.010618076,7.70E-05,-0.412344155,0.685858479,0.017354086,1.49E-05,10.31121763,0.000153713,0.0271835,0.132101518,46.54935608,49.5705971,16.03233435,0.468945593,0.01358397,6.76E-05,-0.305202659,0.774148251,0.027183934,1.49E-05,0.132046502,1.97E-06,0.007257956,-0.954024625,120.1568802,3.533688576,16.03233435,0.183013579,0.004875032,-7.34E-06,-0.27804883,0.461062409,0.007257957,1.49E-05,35583.6992,2.011628651,1.156906173,0.002039734,-1.221958398,95256.71058,14.11056487,4.133978316,1.005198565,2.004167272,-0.017881118,4.151859434,2.320577885,5.65E-05,6.824916234,0.000385828,0.057529076,-0.163166554,34.54736349,58.54605115,14.11056487,1.181271492,0.035371783,0.000552299,-1.007651048,2.18892254,0.057530369,5.65E-05,0.550254841,3.11E-05,0.118463896,-3.016397588,45.89283487,248.2420436,14.11056487,0.944961142,0.046038001,0.000214115,-1.25632221,2.201283352,0.1184639,5.65E-05,0.100224009,5.67E-06,0.027228431,-0.015018792,9.326433198,13.11440363,14.11056487,0.304573489,0.018256319,-9.79E-05,-0.35693748,0.661510969,0.027228432,5.65E-05
corona,67194.09938,1.001686012,0.575902217,0.00135602,-1.201659188,89555.69954,16.02299905,2.011063194,0.499297635,0.998503146,-0.173697779,2.184760973,1.155438545,1.55E-05,2.391770099,3.57E-05,0.055297077,0.097606768,112.3087004,205.1181335,16.02299905,0.698610038,0.013366737,1.92E-05,-0.666568671,1.365178709,0.055297088,1.55E-05,15.97319697,0.000238118,0.025382514,1.085737935,71.82824939,43.2222136,16.02299905,0.383002104,0.010465672,2.21E-05,-0.393378456,0.776380559,0.025383631,1.55E-05,-0.174936682,-2.61E-06,0.005550302,3.93801772,267.3299822,2.066487732,16.02299905,0.33765716,0.003580728,-5.06E-13,-0.148505241,0.486162401,0.005550302,1.55E-05,35087.69082,1.983588152,1.138821297,0.035791148,-1.203774765,92540.63861,14.11045181,4.047603373,0.985878909,1.990683256,-0.072171632,4.119775005,2.287255103,5.65E-05,10.36842185,0.000586151,0.155019835,-3.056922235,50.90721829,425.0930778,14.11045181,0.999214557,0.050771374,0.000314419,-1.508335413,2.50754997,0.155020943,5.65E-05,16.15715961,0.000913402,0.067397756,-0.527626307,29.3801007,80.36628978,14.11045181,1.241561352,0.037063796,0.000503362,-0.773720655,2.015282007,0.067403945,5.65E-05,2.062943564,0.000116623,0.022424667,0.147188026,18.30940683,8.895431926,14.11045181,0.39493631,0.014484323,7.47E-05,-0.32728964,0.72222595,0.02242497,5.65E-05
corona,68255.55648,1.017509526,0.577593069,-0.019606062,-1.192364177,91829.82312,16.03358676,2.118969641,0.49967381,1.021746769,-0.011889609,2.130859249,1.170016833,1.49E-05,-10.72619806,-0.000159899,0.024012649,-0.885925505,50.21571888,38.68111064,16.03358676,0.513781197,0.016204438,-1.35E-05,-0.705266814,1.219048011,0.024013182,1.49E-05,16.24913164,0.000242232,0.026668513,2.486890682,135.7757611,47.71258485,16.03358676,0.878624934,0.016330679,0.000152527,-0.514001193,1.392626126,0.026669613,1.49E-05,-1.41497426,-2.11E-05,0.016569211,-0.53543435,130.3514493,18.41636345,16.03358676,0.524500022,0.010867674,-3.15E-06,-0.660705447,1.185205469,0.016569224,1.49E-05,36711.81412,2.075403591,1.153743099,-0.042292064,-1.169936889,99738.06806,14.11056487,4.00207492,0.994543545,2.090227432,-0.127318487,4.129393407,2.374536419,5.65E-05,1.37681059,7.78E-05,0.050444685,0.071854318,74.63999111,45.01270858,14.11056487,1.077275869,0.030298943,0.000217637,-1.254366735,2.331642604,0.050444745,5.65E-05,8.256673152,0.000466769,0.065491476,-2.40207614,104.4700467,75.87433603,14.11056487,1.060063365,0.034130437,0.000427741,-1.509191154,2.569254519,0.06549314,5.65E-05,2.57603562,0.000145629,0.033152867,0.66837968,43.05774904,19.44257769,14.11056487,0.672206193,0.020987095,2.41E-05,-0.592305286,1.264511479,0.033153187,5.65E-05
corona,67695.12829,1.009245297,0.572645072,-0.03548718,-1.23154902,90316.3834,16.03348753,2.05927655,0.497799076,1.005035653,-0.187494873,2.246771422,1.160387197,1.49E-05,-21.47879112,-0.000320221,0.053449711,-0.855249302,42.25380051,191.6315397,16.03348753,1.179803139,0.036619515,-1.72E-06,-1.204607868,2.384411007,0.05345067,1.49E-05,6.904070753,0.000102931,0.053754507,-0.510076515,46.03897317,193.8170745,16.03348753,0.963894172,0.036457305,0.000237161,-1.322474307,2.28636848,0.053754605,1.49E-05,-25.08870546,-0.00037404,0.044782614,0.097580448,10.64413054,134.5271267,16.03348753,0.812484334,0.031825198,-0.000125677,-0.673007799,1.485492134,0.044784176,1.49E-05,35927.9585,2.031090423,1.136653011,-0.044264796,-1.24255319,95826.76787,14.11056487,4.050782775,0.990045207,2.016856437,-0.227956733,4.278739508,2.327511198,5.65E-05,-14.99003557,-0.000847421,0.086770375,-0.56981468,10.79464119,133.1949177,14.11056487,0.848067612,0.060049119,0.000752577,-0.973948626,1.822016238,0.086774513,5.65E-05,2.631672238,0.000148775,0.085938092,-1.435274085,24.51082466,130.6399482,14.11056487,0.76832171,0.059096349,0.000713846,-1.406208668,2.174530377,0.085938221,5.65E-05,12.94690527,0.000731918,0.059237481,0.784400541,10.86879108,62.08157631,14.11056487,0.838975758,0.042535482,7.18E-05,-0.439202698,1.278178456,0.059242002,5.65E-05
corona,68443.10353,1.020305355,0.576934544,-0.032262674,-1.211302374,92161.00853,16.03358676,2.203606889,0.501193118,1.026302314,-0.138288378,2.341895267,1.172124774,1.49E-05,8.4112682,0.00012539,0.054368104,-0.025500114,8.179666934,198.2851626,16.03354569,0.698166065,0.038322622,0.000203494,-0.806961471,1.505127536,0.054368249,1.49E-05,11.78320414,0.000175656,0.048232404,-0.038715788,4.034385983,156.0569482,16.03358676,0.776310213,0.035166756,0.000218218,-0.712218219,1.488528432,0.048232724,1.49E-05,-5.96378469,-8.89E-05,0.043400648,-0.028625375,2.729011894,126.3553908,16.03358676,0.387290256,0.031626875,8.98E-06,-0.355271035,0.742561291,0.043400739,1.49E-05,36768.90059,2.078630821,1.156492997,-0.0413282,-1.201032786,100087.5839,14.11056487,4.424535519,1.004174677,2.076214101,-0.208203451,4.63273897,2.378693369,5.65E-05,-15.31389425,-0.00086573,0.121468599,-0.107074448,19.94853421,261.0077408,14.11056487,1.584446652,0.072957273,-0.000748633,-1.487754982,3.072201633,0.121471684,5.65E-05,1.667303319,9.43E-05,0.084434672,-0.111626394,6.233764445,126.1088198,14.11056487,0.799863511,0.057639197,-0.000248229,-0.847996537,1.647860048,0.084434724,5.65E-05,7.573204515,0.000428131,0.060225705,0.052254419,6.20587629,64.16364375,14.11056487,0.698677353,0.042740949,0.000389602,-0.672563631,1.371240984,0.060227227,5.65E-05
corona,67787.77313,1.010536115,0.575353456,-0.038843715,-1.177450127,90707.92365,16.03263644,2.191678234,0.497359255,1.020233561,-0.411466592,2.603144825,1.162847728,1.49E-05,19.13207188,0.000285209,0.075469592,0.327194883,80.31078227,382.0759776,16.03260662,0.847033525,0.023823681,-7.60E-06,-0.924947262,1.771980787,0.075470131,1.49E-05,-9.303548322,-0.000138691,0.039879095,-0.509359688,279.5035286,106.6830362,16.03257681,1.351526444,0.018611582,-5.24E-05,-1.224772622,2.576299065,0.039879336,1.49E-05,8.638093124,0.000128771,0.022607378,0.239100907,37.88153443,34.28577739,16.03263644,0.539310231,0.01404619,2.79E-05,-0.432934401,0.972244631,0.022607745,1.49E-05,36136.67956,2.042889906,1.141348749,-0.041879086,-1.155330664,96866.31079,14.11056487,4.102499337,0.979617888,2.054827611,-0.428633523,4.53113286,2.340101736,5.65E-05,2.564947903,0.000145002,0.174654238,-1.969637425,41.97226453,539.5874483,14.11056487,1.318876398,0.052852966,-0.000154896,-1.660500104,2.979376503,0.174654298,5.65E-05,-13.5938498,-0.000768492,0.070909888,-5.724114316,256.6947966,88.95449218,14.11056487,1.690491682,0.030791636,0.000207256,-2.255835804,3.946327486,0.070914052,5.65E-05,2.183485276,0.000123437,0.040009827,0.587907209,151.3386871,28.31657716,14.11056487,1.187639581,0.02007678,0.000129716,-0.890632033,2.078271614,0.040010017,5.65E-05
corona,67516.68654,1.006494932,0.575758255,-0.022363105,-1.205838958,90192.39122,15.9157663,2.134025928,0.499621999,1.013571256,-0.092417291,2.22644322,1.159538536,0.000126816,-1.439525879,-2.15E-05,0.038608677,-0.45707219,71.89354,99.99297868,15.91580737,0.692766019,0.024181709,-2.51E-14,-0.752189988,1.444956006,0.038608683,0.000126815,-24.31592155,-0.000362486,0.070275883,-0.655900832,57.52512685,331.3017326,15.91577756,0.711767331,0.030522255,-2.51E-14,-0.815372462,1.527139793,0.070276818,0.000126816,-3.560183179,-5.31E-05,0.029703319,-0.01146463,2.566474973,59.18489245,15.91580737,0.233202003,0.021178601,2.01E-26,-0.35166845,0.584870453,0.029703366,0.000126815,35472.67413,2.005352147,1.142940593,-0.04275807,-1.196756825,94242.57742,14.07897036,4.150810362,0.98985922,2.034829414,-0.244796011,4.395606374,2.308192027,7.32E-05,-11.58153495,-0.000654731,0.0813842,1.94058742,57.10701796,117.1686925,14.07908342,1.343914303,0.045345589,3.02E-08,-0.880197546,2.224111849,0.081386833,7.32E-05,-46.66091466,-0.002637849,0.164507845,2.216273252,30.65644156,478.8375033,14.07897036,1.471753984,0.069060342,-3.83E-06,-1.09388184,2.565635824,0.164528992,7.32E-05,-1.113491325,-6.29E-05,0.040535372,0.050613519,3.577699734,29.06515528,14.07908342,0.268351226,0.028653196,-9.51E-08,-0.351623518,0.619974745,0.040535421,7.32E-05
corona,67986.66172,1.013501017,0.579119728,-0.014825296,-1.20743644,91402.15372,16.03334824,2.216483261,0.502166103,1.015050846,-0.088009636,2.304492897,1.167289155,1.49E-05,-3.1458894,-4.69E-05,0.02996342,-0.28006005,12.13333255,60.22590685,16.03334824,0.504544428,0.021245034,-5.01E-05,-0.663153544,1.167697972,0.029963456,1.49E-05,-2.491459486,-3.71E-05,0.030498292,-0.987730922,23.88686201,62.39520394,16.03334824,0.335482611,0.020528892,3.25E-05,-0.670730696,1.006213307,0.030498315,1.49E-05,5.528131146,8.24E-05,0.023719912,-0.007332946,4.014371598,37.74252063,16.03334824,0.360298823,0.017037549,4.61E-05,-0.393907878,0.754206702,0.023720055,1.49E-05,36285.51062,2.05130367,1.16076535,-0.017290078,-1.194709058,98266.33864,14.11056487,4.273321389,1.004982749,2.055275249,-0.11699369,4.390315079,2.356952045,5.65E-05,-9.611561178,-0.000543364,0.077019308,-1.168046631,10.95703697,104.935906,14.11056487,0.509658125,0.048334349,0.000314712,-0.788440921,1.298099045,0.077021224,5.65E-05,6.579809656,0.000371972,0.071324736,-0.545255278,20.2144512,89.99024687,14.11056487,0.828226151,0.042078632,0.000206619,-0.97233123,1.800557381,0.071325706,5.65E-05,0.012801676,7.24E-07,0.035832809,0.129951355,4.851631369,22.71250287,14.11056487,0.318883892,0.024968871,-8.22E-05,-0.289530904,0.608414796,0.035832809,5.65E-05
corona,67511.82934,1.006422524,0.575753404,-0.003077102,-1.228655432,90182.23935,15.64173132,2.03545756,0.49991017,1.010600896,0.016617711,2.018839849,1.159473277,0.000925829,-8.831873282,-0.00013166,0.03023129,-0.199231987,5.056205905,61.30856195,15.64222567,0.264369157,0.020596166,-8.79E-14,-0.394235827,0.658604984,0.030231577,0.000925813,0.289609541,4.32E-06,0.035284386,-0.293067902,10.33488493,83.51503404,15.64216604,0.303094081,0.022793126,-8.79E-14,-0.414459756,0.717553837,0.035284386,0.000925814,2.632612623,3.92E-05,0.026409339,-0.00752643,2.157604597,46.78596176,15.6421533,0.20516311,0.018382535,7.03E-26,-0.157153757,0.362316867,0.026409369,0.000925816,35289.60636,1.995002903,1.15300303,0.002797584,-1.237920387,93918.90654,14.016287,4.090991444,1.001499662,2.013169972,0.037103799,4.053887644,2.304224939,0.000198405,-0.285097548,-1.61E-05,0.066200265,-0.478371043,12.70875212,77.52160753,14.01451583,0.63160659,0.039902872,-1.76E-13,-0.775490877,1.407097467,0.066200267,0.000206382,-5.922947585,-0.000334838,0.078057217,-0.601450672,11.06902463,107.7798078,14.016287,0.507186478,0.04707891,-1.76E-13,-0.906796804,1.413983282,0.078057936,0.000198405,1.638856006,9.26E-05,0.038459461,0.167612866,4.806590253,26.1644844,14.01451583,0.342206469,0.025816798,1.41E-25,-0.280133868,0.622340338,0.038459572,0.000206382
corona,67465.6984,1.005734834,0.580276557,-0.010272359,-1.206902843,90440.1765,16.03354569,2.191784232,0.503472779,1.008444537,-0.170227844,2.362012077,1.161130242,1.49E-05,-2.910415119,-4.34E-05,0.048070019,-0.878781803,32.21545597,155.0059829,16.03358676,0.96021627,0.032515425,-2.91E-05,-1.071792633,2.032008903,0.048070038,1.49E-05,-7.219325337,-0.000107621,0.046932848,-0.762649129,41.97751234,147.7595721,16.03354569,1.030861908,0.030738648,6.28E-05,-0.94550764,1.976369547,0.046932971,1.49E-05,2.806233409,4.18E-05,0.034379147,-0.165617717,6.889752011,79.28488034,16.03358676,0.452111471,0.025124562,0.000155418,-0.67230626,1.124417731,0.034379173,1.49E-05,35527.02025,2.008424459,1.181137515,0.000954432,-1.208925331,96031.00965,14.11056487,4.189820648,1.025597062,2.000992763,-0.064766789,4.254587437,2.329990265,5.65E-05,-31.24127876,-0.001766142,0.10527922,-1.477923869,21.82752793,196.1149981,14.11056487,1.185272888,0.064125103,0.000484818,-1.554289812,2.739562699,0.105294034,5.65E-05,-0.581811185,-3.29E-05,0.109565789,-1.79989867,56.68550627,212.350486,14.11056487,1.806377508,0.061067673,-0.000107153,-1.917684542,3.72406205,0.109565794,5.65E-05,-6.445461785,-0.000364377,0.058796402,0.056848894,20.65922211,61.1535202,14.11056487,0.924226314,0.039175795,-0.000234331,-0.92735341,1.851579725,0.058797531,5.65E-05
corona,67582.17535,1.007546296,0.576322351,-0.057057091,-1.239431777,90371.29297,16.03350904,2.086704243,0.503571238,1.014760402,-0.142294102,2.228998345,1.160731231,1.49E-05,-35.67541796,-0.000531866,0.061641565,-0.592001239,21.76010273,254.8864783,16.03350904,0.966594855,0.041047201,5.02E-05,-1.260849042,2.227443897,0.061643859,1.49E-05,43.71162126,0.000651673,0.061250426,0.820958438,29.87728978,251.6717934,16.03350904,1.170296863,0.040837593,0.000285667,-1.208861679,2.379158542,0.061253893,1.49E-05,5.146932679,7.67E-05,0.051442264,-0.032351522,5.209028697,177.5040543,16.03350904,0.650620146,0.035488289,4.53E-05,-0.69259954,1.343219686,0.051442322,1.49E-05,35678.44416,2.016984802,1.166313761,-0.072579121,-1.265325845,96025.01036,14.11056487,4.250356319,1.023484791,2.042495834,-0.339097613,4.589453932,2.329917484,5.65E-05,1.037962717,5.87E-05,0.095826023,-0.179313491,11.80713905,162.431544,14.11056487,1.112640212,0.062439289,0.000518871,-1.073180117,2.185820329,0.095826041,5.65E-05,-10.53455142,-0.000595543,0.089316123,-0.431696227,9.812088569,141.1179687,14.11056487,0.803914552,0.061923955,0.000561301,-1.279761207,2.083675759,0.089318108,5.65E-05,-10.26212548,-0.000580142,0.06800566,-0.266647886,6.464927881,81.813506,14.11056487,0.665432139,0.046851715,-9.40E-05,-0.693784275,1.359216413,0.068008134,5.65E-05
corona,61695.59964,0.965819747,0.597562711,0.019440313,-1.223005482,82396.81805,15.85534565,2.085847297,0.518608996,0.963489775,-0.039399435,2.125246732,1.135732794,3.27E-05,4.483588789,7.02E-05,0.024547579,-1.010791623,47.28077526,38.4927553,15.85661625,0.30544707,0.010616283,1.06E-15,-0.595040897,0.900487967,0.02454768,3.26E-05,2.957167099,4.63E-05,0.023510772,-0.659780808,58.98185118,35.30966383,15.85657312,0.610632744,0.010836547,4.40E-16,-0.547288603,1.157921347,0.023510818,3.26E-05,0.745259275,1.17E-05,0.006388834,1.130220226,104.2230251,2.607370446,15.85589788,0.187595477,0.003217482,1.74E-15,-0.150848314,0.338443791,0.006388844,3.27E-05,31867.12028,1.835452153,1.223665709,0.077018146,-1.26117262,84487.70007,13.9780368,4.118281785,1.067258136,1.808340254,-0.026845197,4.145126982,2.205956113,0.000102376,-4.257218477,-0.000245203,0.090195932,-1.237472931,31.2253006,141.2462282,13.9780368,1.084426789,0.041946227,4.23E-10,-1.268868956,2.353295746,0.090196265,0.000102376,3.740335006,0.000215432,0.081507454,-0.944218747,17.4758611,115.3446463,13.9780368,0.937918453,0.042922327,6.78E-07,-0.93421111,1.872129563,0.081507739,0.000102376,-0.392709965,-2.26E-05,0.039222751,0.481241183,71.00490936,26.71012928,13.9780368,0.771648554,0.018040363,-2.94E-15,-0.707082315,1.478730868,0.039222757,0.000102376
corona,67706.73408,1.009328037,0.577114366,0.002508728,-1.208982104,90680.36941,15.71391988,2.356096693,0.501092941,1.011326078,-0.261934231,2.618030924,1.162671097,0.000566434,0.213096783,3.18E-06,0.050651079,0.699598783,74.64523861,172.0984407,15.71737477,1.224944697,0.024943627,-1.00E-13,-1.073619814,2.298564511,0.050651079,0.000548954,-14.44858687,-0.00021539,0.035144521,-0.790776977,36.01360547,82.85736043,15.7143792,0.878641406,0.023140244,-1.00E-13,-0.788831013,1.667472419,0.035145181,0.000567052,-2.798096623,-4.17E-05,0.025871867,-0.011758286,5.880469928,44.90101829,15.71740869,0.387907305,0.018197086,8.03E-26,-0.415926455,0.80383376,0.0258719,0.000548943,35995.55435,2.034911773,1.163953909,-0.015106996,-1.206416356,97212.63469,14.0672188,4.370338613,1.011592313,2.045770242,-0.218406442,4.588745054,2.34428126,9.07E-05,28.51457027,0.001611994,0.146818274,0.915734703,28.46273844,381.3430731,14.0672188,1.405657288,0.067357323,2.62E-07,-1.443085564,2.848742852,0.146827123,9.07E-05,-11.41574592,-0.000645358,0.101444815,0.056497188,15.95622719,182.0457611,14.0672188,1.422010599,0.060671425,-5.40E-06,-1.115457618,2.537468217,0.101446868,9.07E-05,0.346303747,1.96E-05,0.044896559,0.148039532,6.372935454,35.65574198,14.0672188,0.533270044,0.029396451,7.03E-26,-0.406230374,0.939500418,0.044896563,9.07E-05
corona,67149.23252,1.001017166,0.573488083,0.004977645,-1.19451609,89279.70941,15.93406471,2.029329457,0.49636891,1.001823073,-0.088890372,2.118219829,1.153656773,9.45E-05,-0.426486483,-6.36E-06,0.028935986,-0.134418093,2.028329084,56.16634076,15.93406471,0.189644755,0.021235682,-3.14E-14,-0.275969144,0.4656139,0.028935987,9.45E-05,-27.029871,-0.000402944,0.063071842,-0.814228061,59.07876868,266.862952,15.93406471,0.746435403,0.028605961,-3.14E-14,-0.841516416,1.58795182,0.063073129,9.45E-05,0.092075243,1.37E-06,0.02556837,0.00532299,1.018514559,43.85363549,15.93406471,0.194361377,0.019169587,2.51E-26,-0.154922678,0.349284055,0.02556837,9.45E-05,34959.21585,1.976325166,1.130566177,0.029591802,-1.157984956,91700.50196,14.08241186,4.09363898,0.97364855,1.969589731,-0.146826279,4.240465259,2.276848928,7.62E-05,-2.167379195,-0.000122527,0.058924682,-0.189610712,5.316647575,61.41856405,14.08241186,0.486002718,0.039214409,6.83E-06,-0.422837223,0.908839941,0.05892481,7.62E-05,-31.00065636,-0.001752539,0.144129562,1.763849307,32.55434682,367.5137757,14.08241186,1.390832382,0.064551537,-6.27E-14,-1.349485198,2.74031758,0.144140217,7.62E-05,-2.616946086,-0.000147942,0.037756604,0.094862634,2.952800096,25.21713773,14.08241186,0.362304904,0.027025939,5.02E-26,-0.231509587,0.593814491,0.037756893,7.62E-05
corona,68822.91094,1.025967277,0.582686366,-0.072789091,-1.226673809,93385.62382,16.02611467,2.219642892,0.507127164,1.072430479,-0.013622705,2.233265597,1.179886543,1.61E-05,17.52284284,0.000261219,0.047848837,0.050233074,5.435083777,153.5872807,16.02703066,0.585974776,0.031734156,-7.22E-05,-0.546721703,1.132696479,0.04784955,1.56E-05,2.569913733,3.83E-05,0.049400243,-0.185142304,5.491665156,163.7034999,16.02610342,0.411004527,0.032609279,7.25E-05,-0.554971577,0.965976104,0.049400258,1.61E-05,1.17341698,1.75E-05,0.044816761,0.006594193,3.338545756,134.7350312,16.02707173,0.339663107,0.029733895,2.28E-06,-0.290933992,0.630597098,0.044816764,1.56E-05,36438.64954,2.059960967,1.17318501,-0.085751696,-1.227605063,99408.68204,14.11056487,4.124909932,1.020950175,2.170339673,-0.041570002,4.166479935,2.37061221,5.65E-05,-7.411577606,-0.000418994,0.078017048,-0.230231589,14.70594463,107.6700296,14.11056487,1.024183567,0.04805313,-3.27E-05,-0.855327405,1.879510972,0.078018173,5.65E-05,4.497006929,0.000254226,0.085570915,-0.146337198,11.75482755,129.5267506,14.11056487,0.869010881,0.052533237,8.89E-05,-0.895988692,1.764999572,0.085571293,5.65E-05,3.395266538,0.000191942,0.053321164,0.16780194,6.096433768,50.29307095,14.11056487,0.479763479,0.035409289,7.61E-06,-0.405557164,0.885320642,0.05332151,5.65E-05
corona,67673.30136,1.008829644,0.576684999,0.002337811,-1.195944943,90579.66475,16.03361658,2.002616494,0.499346654,1.006777538,-0.005810868,2.008427362,1.162025318,1.49E-05,3.602008123,5.37E-05,0.021093156,-0.09060296,3.211240652,29.8459536,16.03361658,0.166768127,0.015045852,0.000145384,-0.186436591,0.353204718,0.021093224,1.49E-05,-1.257797545,-1.88E-05,0.026026424,-0.035427845,2.833284773,45.43899982,16.03361658,0.222488051,0.018739944,1.67E-05,-0.190224007,0.412712058,0.026026431,1.49E-05,1.592250529,2.37E-05,0.018007042,0.027235609,2.125377716,21.75129133,16.03361658,0.116063906,0.013119579,-1.00E-05,-0.109387514,0.225451421,0.018007058,1.49E-05,35862.17075,2.02737129,1.158003761,0.028387216,-1.203095965,96426.40163,14.11056487,4.001126173,1.004366646,2.008741275,-0.008542012,4.009668185,2.334782015,5.65E-05,-3.222422958,-0.000182171,0.047377439,-0.244002558,5.253085316,39.70570037,14.11056487,0.293560671,0.031369807,5.93E-05,-0.331680112,0.625240783,0.047377789,5.65E-05,1.258470932,7.11E-05,0.057002801,-0.213273866,3.626251555,57.47729803,14.11056487,0.451467117,0.039249828,0.000332304,-0.390305655,0.841772772,0.057002845,5.65E-05,4.637302105,0.000262157,0.032586996,0.113756132,4.604206535,18.78538277,14.11056487,0.235048571,0.022414774,0.000162123,-0.221691935,0.456740506,0.032588051,5.65E-05
corona,67835.26828,1.011409994,0.579666178,-0.029343689,-1.217114199,91145.65201,16.02888017,2.140905579,0.503585092,1.019990141,-0.050374572,2.191280151,1.165745707,1.55E-05,20.35607968,0.000303505,0.042452003,-0.16391178,2.891585631,120.8778891,16.02899945,0.2983757,0.030908056,0.000363317,-0.452690716,0.751066415,0.042453087,1.55E-05,-8.855689225,-0.000132037,0.039441942,-0.109766648,4.200935671,104.3397413,16.02899945,0.477214315,0.028633166,0.000135154,-0.474041653,0.951255968,0.039442163,1.55E-05,9.485399062,0.000141425,0.033862396,0.043580281,3.950748119,76.90795241,16.02896963,0.310785371,0.024562975,-1.85E-05,-0.4842199,0.795005271,0.033862691,1.55E-05,36189.96808,2.04590243,1.172968877,-0.060537698,-1.231019411,98378.66019,14.11056487,4.104361913,1.022129017,2.08801376,-0.219097359,4.323459272,2.358298696,5.65E-05,9.539812049,0.000539308,0.098153483,-0.235345796,5.459991048,170.4228494,14.11056487,0.617526328,0.064636482,0.000420637,-0.754737954,1.372264283,0.098154964,5.65E-05,-0.07642639,-4.32E-06,0.087416956,-0.338923892,8.738285016,135.1744586,14.11056487,0.893489036,0.057323589,-3.03E-06,-0.833565632,1.727054668,0.087416956,5.65E-05,-7.393537644,-0.000417974,0.052975144,-0.022327928,3.419853058,49.64489699,14.11056487,0.512045239,0.037896117,0.000100151,-0.347899748,0.859944987,0.052976793,5.65E-05
corona,67295.67064,1.003200171,0.576711338,-0.008403164,-1.198039027,89821.89836,16.03361658,2.292513844,0.499250841,1.005222332,-0.245311688,2.537825532,1.157154506,1.49E-05,1.846555784,2.75E-05,0.035957568,0.103494064,213.4854105,86.73221039,16.03361658,0.752164763,0.014546293,1.95E-05,-0.717074474,1.469239238,0.035957579,1.49E-05,18.820333,0.000280561,0.058034891,0.36516854,96.70900289,225.9373463,16.03361658,0.755309869,0.019210077,-9.90E-05,-0.902050227,1.657360096,0.058035569,1.49E-05,7.973292712,0.000118861,0.016028953,-0.738317906,48.47102746,17.23589,16.03361658,0.318769283,0.010444585,8.67E-05,-0.371741007,0.69051029,0.016029394,1.49E-05,35352.69466,1.998569431,1.156780796,0.000473544,-1.195138463,94325.2053,14.11056487,3.98922883,0.999327982,2.003354525,-0.536121574,4.525350404,2.309203668,5.65E-05,1.544908236,8.73E-05,0.090945899,-5.676251927,124.9756417,146.3086229,14.11056487,0.978364328,0.032703858,0.000316966,-1.863511722,2.84187605,0.090945941,5.65E-05,27.76023324,0.00156935,0.141548536,-3.22457421,51.30624018,354.4601576,14.11056487,1.792773449,0.050991039,0.00029369,-1.862261951,3.655035399,0.141557235,5.65E-05,3.384602018,0.000191339,0.038838018,1.756004523,97.04807888,26.68258676,14.11056487,0.81324547,0.019078251,3.89E-06,-0.723511063,1.536756533,0.038838489,5.65E-05
corona,64926.30691,0.988389333,0.592635951,0.005250539,-1.20066745,87243.58705,15.99785555,2.275216882,0.513123466,0.991841893,-0.18628751,2.461504391,1.152445593,1.55E-05,0.989665829,1.51E-05,0.016106597,-0.29452009,446.464468,17.04043829,15.99862509,0.697816404,0.008755321,2.73E-05,-0.693184821,1.391001225,0.016106604,1.54E-05,0.596479886,9.08E-06,0.01905471,2.058427035,494.9674496,23.85049714,15.99850665,1.03283468,0.009382432,-1.44E-05,-0.805221525,1.838056205,0.019054712,1.54E-05,-0.58342008,-8.88E-06,0.012977834,-0.462182808,283.8037852,11.06362046,15.99790495,0.488892943,0.007789232,1.59E-06,-0.54393351,1.032826454,0.012977837,1.55E-05,33812.97378,1.924362517,1.219970734,0.033137345,-1.223396779,91219.84102,14.10079486,4.000802919,1.05896572,1.918181617,-0.32026133,4.321064249,2.278486271,5.69E-05,6.63226039,0.000377455,0.037916902,-6.039552788,284.8288637,25.26418013,14.10079486,0.709587483,0.015488061,2.09E-05,-1.407762188,2.117349671,0.037918781,5.69E-05,-3.497052298,-0.000199024,0.052591769,-2.42948095,350.068114,48.60022188,14.10079486,1.886155541,0.018428522,3.56E-07,-1.428005005,3.314160545,0.052592145,5.69E-05,-0.817030021,-4.65E-05,0.019008997,-0.473092017,102.3476216,6.34917778,14.10079486,0.439304985,0.010251211,1.02E-07,-0.51934892,0.958653905,0.019009054,5.69E-05
